,state_query,action_result
3877,3877,"1195, 1495, 1634, 1635, 1896, 2376, 3892, 4517, 4696, 5253, 5254, 6770, 6772, 6773, 7386, 8448, 8449, 9558, 9728, 9898"
3878,3878,"1242, 2424, 3993, 4766, 4828, 6780, 7577, 8117, 8119"
3879,3879,3106
3880,3880,"2616, 3227, 3876, 3882, 6398, 6506"
3881,3881,"448, 483, 484, 1373, 1374, 2160, 2654, 2952, 3593, 3845, 3849, 3850, 5333, 6765, 6766, 7842, 8940, 9388, 9525, 10690"
3882,3882,"1434, 2424, 2503, 2648, 2958, 2966, 4768, 4881, 7903, 8261, 11450"
3883,3883,"971, 1580"
3884,3884,"385, 1676, 2783, 4492, 5070, 5079, 5749, 7900, 7928, 9237, 10730, 11145"
3885,3885,"1436, 2118, 3643, 3644, 3645, 10705"
3886,3886,"5169, 6506"
3887,3887,"1548, 1551, 1580, 2251, 2576, 4838, 5447, 6506, 6764, 7830, 7839, 10383, 10947"
3888,3888,"961, 1782, 2349, 5577, 7119, 7843, 8692, 8841, 9482, 9554"
3889,3889,"961, 1782, 2349, 5577, 7119, 7843, 8692, 8841, 9482, 9554"
3890,3890,"2472, 4884, 6934, 9537, 9538, 11347"
3891,3891,"1474, 1896, 2428, 2460, 2806, 3758, 3759, 3892, 3899, 4224, 4884, 5499, 5730, 6858, 7781, 7896, 7928, 8270, 8276, 8330, 8331, 8518, 8795, 8852, 9024, 9209, 9653, 10272, 10741, 11082, 11145"
3892,3892,"512, 1203, 2066, 2373, 2472, 3957, 4080, 6382, 6763, 7918, 8156, 8503, 8795, 9488, 9489, 9618, 10717, 10741, 10871"
3893,3893,"1075, 1104, 1105, 6772, 6773, 6781, 9035, 10741"
3894,3894,"511, 3915, 4711, 5393, 8252"
3895,3895,"524, 2658, 2659, 8708, 9226, 9618"
3896,3896,"511, 783, 1676, 2148, 2181, 3915, 4466, 5035, 5036, 5393, 6735, 6736, 6754, 9621, 9622, 10792"
3897,3897,"1750, 2404, 3918, 7781, 8816"
3898,3898,"1802, 6748, 6884"
3899,3899,"540, 2413, 2783, 3326, 3918, 4492, 4711, 4732, 4898, 5070, 5079, 5354, 5404, 5478, 6886, 6892, 7909, 9252, 10841"
3900,3900,"315, 3912, 7903, 9024, 9270, 9321, 10590"
3901,3901,"507, 508, 531, 542, 1782, 2214, 2599, 3906, 5100, 5123, 8201, 10630"
3902,3902,"2634, 9664"
3903,3903,"507, 508, 531, 542, 1782, 2214, 2599, 3906, 5100, 5123, 8201, 10630"
3904,3904,"2634, 9664"
3905,3905,"507, 508, 511, 531, 3906, 3933, 4711, 8252, 10245"
3906,3906,"183, 531, 1103, 3906, 4711, 5111, 5115, 7343, 9206, 9495"
3907,3907,5393
3908,3908,"385, 783, 816, 1432, 1738, 2292, 2599, 4468, 4517, 5393, 5707, 6735, 6736, 7306, 8503, 9033, 9500, 9568, 9618, 10792"
3909,3909,"507, 508, 511, 531, 2181, 2214, 4711, 5129, 5354, 8252, 10087, 10246, 10286"
3910,3910,"507, 508, 511, 531, 2181, 2214, 4711, 5129, 5354, 8252, 10087, 10246, 10286"
3911,3911,"519, 531, 783, 1175, 2599, 3912, 4711, 7306, 10249"
3912,3912,"72, 519, 783, 1175, 1533, 2170, 2834, 2968, 4517, 4715, 5393, 6868, 8503, 9568, 9621, 9622, 9630, 10574"
3913,3913,"2498, 2758, 5235, 7306, 9635"
3914,3914,"1858, 2143, 2806, 3455, 5798, 6472, 8501, 8559, 8560, 9299, 9396, 9632"
3915,3915,"72, 512, 527, 531, 539, 542, 641, 1062, 1082, 1104, 1105, 1771, 2428, 2692, 2787, 2801, 2802, 2811, 3140, 3455, 3957, 4224, 4711, 5115, 7225, 7291, 7313, 7776, 8270, 8518, 9194, 9495, 9623, 9624, 10272, 10332, 10646, 10717, 10944"
3916,3916,7909
3917,3917,"2349, 2825, 4729, 4732, 5324, 6888, 8199, 8417, 9482, 11464"
3918,3918,"2385, 2404, 2806, 2811, 2819, 2821, 2825, 3688, 3802, 3899, 3916, 4224, 4495, 5749, 6731, 6748, 6967, 6968, 7896, 7928, 8270, 8374, 9615, 10841"
3919,3919,"384, 507, 508, 521, 522, 5111"
3920,3920,"540, 4492"
3921,3921,"2392, 2395, 2399, 3916, 7119, 9554"
3922,3922,"1676, 3918, 8325, 8543"
3923,3923,"507, 508, 511, 3915, 3929, 5129, 5393, 8236, 8252"
3924,3924,"3915, 5712"
3925,3925,"3925, 5746, 9276"
3926,3926,"511, 783, 7291, 8201, 8252, 10717"
3927,3927,"522, 783, 2148, 3923, 3931, 5393, 6735, 6736, 9500, 9751"
3928,3928,"3906, 4711, 4731"
3929,3929,"71, 519, 762, 763, 783, 2599, 2834, 3485, 5410, 6337, 6818, 8201, 8975, 10238, 10363"
3930,3930,"810, 2413, 5026, 5027, 10901"
3931,3931,"185, 1166, 3548, 5324, 6744, 6745, 7163, 7164, 9840, 9899, 10826, 11086, 11141, 11324"
3932,3932,"507, 508, 512, 516, 531, 3899, 3919, 5111, 5129, 8518"
3933,3933,"507, 508, 531, 5111, 8252"
3934,3934,"531, 540, 1375, 2404, 4716"
3935,3935,"516, 992, 1020, 1860, 1896, 3897, 6735, 6736, 6740, 7127, 8518, 10813, 10841"
3936,3936,"311, 3092, 7840, 8515, 8989"
3937,3937,2148
3938,3938,"1287, 1446, 3895, 4736, 5043, 5487, 5498, 5746, 6315, 7772, 9505, 10574, 11245, 11370"
3939,3939,"507, 508, 511, 3915, 3919, 5105, 5106, 8201, 8236, 8252, 10669"
3940,3940,"511, 2559, 2599, 3446, 3447, 3448, 3915, 4517, 5918, 6337, 7306, 7797, 8201, 8252, 8550, 9630, 10717"
3941,3941,"71, 507, 508, 511, 512, 519, 687, 763, 783, 1782, 2214, 2363, 2599, 3915, 3919, 4224, 4517, 4715, 5393, 5419, 6020, 7306, 7776, 8518, 8620, 9500, 9568, 9945, 10717"
3942,3942,"385, 1676, 1738, 4042, 4517, 5918, 9371, 9558, 10281, 10718"
3943,3943,"295, 7278, 8329, 9892, 10792"
3944,3944,"385, 1676, 1738, 4042, 4517, 5918, 9371, 9558, 10281, 10718"
3945,3945,"295, 7278, 8329, 9892, 10792"
3946,3946,"1099, 1738, 3947, 3957, 3978, 10717"
3947,3947,"385, 2052, 3957, 5994, 8503, 9114, 9138, 9853, 10717, 11422"
3948,3948,"2442, 2446, 2447, 2472, 2489, 3947"
3949,3949,"641, 2236, 2362, 2424, 3825, 3826, 3901, 3902, 3978, 4313, 4561, 5071, 6014, 6738, 7116, 8414, 10646, 10748, 11286, 11450"
3950,3950,"2052, 2834, 9488, 9489, 10286"
3951,3951,8942
3952,3952,"2052, 3957"
3953,3953,"58, 2834, 3978, 8942, 9388"
3954,3954,"72, 596, 1086, 1203, 1490, 1815, 2032, 2066, 2328, 2442, 2446, 2447, 2472, 3003, 3004, 3978, 4061, 6168, 6169, 7913, 9108, 9379, 9380"
3955,3955,"58, 3978, 9073"
3956,3956,"385, 1086, 1195, 1738, 2032, 2066, 2170, 2349, 2442, 2465, 2472, 2489, 2834, 3947, 3957, 3978, 4315, 6772, 6773, 6934, 7894, 7918, 8112, 8113, 8503, 8518, 8795, 9209, 9482, 9488, 9489, 9558, 9618, 9623, 9624, 9719, 10717, 10741, 10901"
3957,3957,"58, 71, 1068, 1195, 1474, 1738, 2066, 2834, 3947, 3957, 3978, 4080, 4315, 6763, 7291, 8156, 8795, 9209, 9618, 10717"
3958,3958,"2442, 2472, 2489, 2503, 10820"
3959,3959,"71, 310, 524, 542, 763, 783, 1474, 1782, 2170, 2249, 2292, 4080, 4495, 4517, 5393, 6499, 8131, 8503, 9396, 9500, 9505, 9618, 10805, 11478"
3960,3960,"2442, 2472, 2489, 2503, 10820"
3961,3961,"71, 310, 524, 542, 763, 783, 1474, 1782, 2170, 2249, 2292, 4080, 4495, 4517, 5393, 6499, 8131, 8503, 9396, 9500, 9505, 9618, 10805, 11478"
3962,3962,"58, 1068, 1086, 1474, 2032, 2066, 2170, 2349, 2834, 3978, 5100, 5512, 5513, 6934, 8503, 9073, 9554, 9618, 10130, 10717"
3963,3963,"469, 1474, 1738, 2066, 2151, 3978, 4080, 5100, 7291, 8156, 9343, 9618, 9719, 10717, 10905"
3964,3964,"385, 1158, 1676, 1738, 1771, 1794, 2834, 3446, 3447, 3448, 4315, 6337, 6772, 6773, 8503, 8942, 8975, 9558, 10281"
3965,3965,8942
3966,3966,"3970, 3978"
3967,3967,"1468, 7198, 7913"
3968,3968,"1468, 7198, 7913"
3969,3969,"58, 1027, 1089, 1203, 1969, 2012, 2032, 2289, 2349, 3978, 4315, 5123, 6772, 6773, 6794, 7119, 7843, 7913, 8405, 8480, 9371, 9482, 9554, 9623, 9624, 9909, 10130, 10320, 10717, 10903"
3970,3970,"58, 1027, 1098, 1113, 1170, 1967, 2066, 2105, 2106, 2692, 5071, 5338, 5642, 7744, 7761, 8483, 8692, 9004, 9073, 9164, 9374, 9388, 9390, 9407, 9792, 9868, 10316, 10704"
3971,3971,"2233, 2834, 8033, 9213"
3972,3972,"58, 71, 1027, 1934, 2692, 2710, 5809, 6888, 7710, 7843, 8417, 9318, 9343, 10332, 10849, 10944, 11258"
3973,3973,"966, 1242, 2198, 4028, 5398, 7796"
3974,3974,"2442, 2472, 3947, 3948"
3975,3975,"1103, 2446, 2447, 2460, 2472, 2489, 2503, 9188, 9618"
3976,3976,"35, 58, 71, 1027, 1289, 1516, 2012, 2289, 2349, 2692, 2743, 2847, 4405, 4428, 4444, 5210, 5317, 5324, 7014, 7843, 8119, 8417, 9318, 9388, 9690, 10448, 10727, 10748, 10771, 10849, 10944, 11258"
3977,3977,"35, 58, 71, 1027, 1289, 1516, 2012, 2289, 2349, 2692, 2743, 2847, 4405, 4428, 4444, 5210, 5317, 5324, 7014, 7843, 8119, 8417, 9318, 9388, 9690, 10448, 10727, 10748, 10771, 10849, 10944, 11258"
3978,3978,"539, 1860, 1882, 2170, 2503, 3455, 7306, 7918, 11478"
3979,3979,"3891, 3995, 3996, 4828, 5325, 5941, 6369"
3980,3980,"58, 71, 385, 1474, 1738, 2349, 2371, 4315, 5026, 5027, 5123, 5512, 5513, 5809, 8503, 9440, 9554, 11258"
3981,3981,"622, 1474, 3211, 3931, 5454, 5455, 6432, 7832, 10421"
3982,3982,"385, 1158, 1676"
3983,3983,"245, 3947, 3957, 3978, 11422"
3984,3984,"1853, 1854, 2087, 5404, 10860"
3985,3985,"1738, 5433, 8807, 9926"
3986,3986,"31, 223, 384, 1138, 2289, 2599, 2977, 4315, 5026, 5027, 5541, 7843, 8179, 8180, 8503, 8637, 9550, 11352"
3987,3987,"511, 816, 1135, 1428, 1531, 1738, 3485, 3899, 5393, 5707, 6735, 6736, 6754, 7306, 8276, 9500, 9618, 9944"
3988,3988,"766, 1896, 1921, 3989"
3989,3989,"766, 1634, 1635, 1738, 1896, 3485, 3493, 3494, 7274, 9926"
3990,3990,"1738, 1896, 1921, 1939, 3455, 3590, 4299, 9618, 9944"
3991,3991,"873, 1038, 1571, 1829, 1841, 3126, 3636, 3821, 4045, 4222, 4827, 4935, 5944, 5945, 6000, 6488, 6616, 7487, 7726, 7799, 9004, 9703, 10250, 10316, 10889, 10914"
3992,3992,"195, 9189"
3993,3993,"1676, 1896, 2363, 2404, 2442, 3688, 5749, 6497, 7797, 8518, 9615"
3994,3994,"606, 1098, 1145, 1158, 1726, 1738, 1896, 1939, 3330, 3455, 3485, 3583, 3590, 3592, 4315, 5487, 5577, 7776, 8198, 8318, 8692, 9138, 9748, 10639, 10771"
3995,3995,"164, 289, 1446, 1798, 1896, 5354, 5821, 5843, 6754, 8108, 8362, 9150, 9169, 10346"
3996,3996,"783, 2363, 2599, 4503, 5035, 5036, 5393, 5918, 7278, 7306, 8503, 9630"
3997,3997,"636, 1145, 2151, 2344, 2452, 3592, 3801, 5577, 6398, 8030, 9898, 9926, 10218, 10219"
3998,3998,"1676, 1921, 5810"
3999,3999,"636, 1098, 1145, 1859, 1896, 1921, 1934, 2241, 2428, 2806, 3455, 3493, 3494, 4732, 5749, 6398, 7302, 8518, 9194, 9525, 9623, 9624, 9886, 9898, 9926, 10717"
4000,4000,"572, 606, 992, 1145, 1578, 1782, 1903, 2163, 2338, 2349, 2428, 2692, 3590, 3592, 3599, 3993, 4729, 5326, 5327, 5577, 6491, 9073, 9915, 10247, 10944, 11258"
4001,4001,"572, 606, 992, 1145, 1578, 1782, 1903, 2163, 2338, 2349, 2428, 2692, 3590, 3592, 3599, 3993, 4729, 5326, 5327, 5577, 6491, 9073, 9915, 10247, 10944, 11258"
4002,4002,213
4003,4003,"1098, 1921, 1934, 1939, 2151, 3455, 3590, 4838, 5746, 6404, 6484, 7302, 8131, 9886, 10421, 10717"
4004,4004,3986
4005,4005,"2404, 5404, 9657, 10114"
4006,4006,"4256, 6674, 6675"
4007,4007,"1125, 1422, 1794, 2349, 2571, 2607, 5431, 5498, 6757, 7317, 7324, 9170, 9233, 9458, 9550, 10883, 11258"
4008,4008,"1125, 1422, 1794, 2349, 2571, 2607, 5431, 5498, 6757, 7317, 7324, 9170, 9233, 9458, 9550, 10883, 11258"
4009,4009,"1738, 1896, 5142, 5143"
4010,4010,"1738, 1896, 1921, 3485, 3590, 7274, 7469, 8318, 9898"
4011,4011,"636, 670, 683, 1068, 1098, 1726, 1858, 1896, 1921, 1939, 2151, 3455, 3590, 5142, 5143, 5746, 6398, 7212, 7302, 8030, 8684, 9525, 9724, 9875, 9898, 9926, 10339, 10421"
4012,4012,5116
4013,4013,"1271, 6646, 6653, 6703, 7141, 7709"
4014,4014,"108, 1378, 2517, 9241"
4015,4015,"2728, 2729"
4016,4016,"1376, 7016, 7023, 7024"
4017,4017,"3748, 4061, 4826, 5828, 7505, 7744, 10084"
4018,4018,"1073, 1576, 2091, 2100, 2105, 2106, 2170, 2452, 2472, 2503, 6398, 6413, 6524, 7446, 11184"
4019,4019,"72, 380, 596, 606, 1086, 1104, 1105, 1474, 1490, 1530, 1782, 1798, 2066, 2344, 2349, 2371, 2402, 2428, 2571, 2599, 3140, 3455, 3957, 4066, 5253, 5254, 5336, 6794, 6927, 7894, 8030, 8112, 8113, 8795, 8841, 9204, 9482, 9554, 9616, 9617, 9618, 9626, 9719, 10292, 10717, 10741, 10901, 10944"
4020,4020,"88, 1799, 8112, 8113"
4021,4021,"317, 663, 1145, 1738, 1860, 1896, 2272, 2349, 2571, 2806, 3594, 5809, 6398, 6403, 6739, 6772, 6773, 6888, 7163, 7164, 7465, 8261, 8696, 9209, 9374, 9388, 9406, 9724, 9728, 9926, 10791, 10944"
4022,4022,"1737, 2752, 4224, 9500, 11478"
4023,4023,"1737, 2752, 4224, 9500, 11478"
4024,4024,"783, 1086, 2066, 2428, 4224, 5419, 8795, 9618, 10901"
4025,4025,"1465, 2052, 2246"
4026,4026,"65, 72, 81, 524, 596, 641, 916, 1086, 1474, 1490, 1516, 1537, 2031, 2066, 2170, 2428, 2658, 2659, 3140, 3264, 4061, 4626, 4627, 5030, 5336, 5641, 6194, 6195, 6484, 6615, 7116, 8030, 8565, 8783, 8841, 9495, 9563, 9610, 9618, 10332, 10944"
4027,4027,"8, 65, 1516, 3139, 3952, 4055, 5140, 5141, 7302, 9610, 10068, 10487, 10913"
4028,4028,"1969, 2012"
4029,4029,"953, 954, 958, 971, 973, 1099, 7391, 7392, 7417, 7629, 7643, 7652, 7653"
4030,4030,"65, 916, 1035, 1103, 1211, 1407, 1898, 2012, 2692, 2794, 2795, 3993, 4156, 6030, 6130, 6615, 8026, 8987, 9073, 9581, 10332, 10944, 11440"
4031,4031,693
4032,4032,"2406, 2407, 3485, 3549, 3580, 3583, 4644, 5797, 6113, 6313, 6649, 7900, 8318, 9043, 9138, 10338, 10551, 11243"
4033,4033,1394
4034,4034,"385, 1130, 1158, 1215, 1216, 1990, 2032, 2195, 2213, 3957, 4315, 6009, 8874, 9488, 9489, 10605, 10708, 10717, 10741"
4035,4035,"71, 3583, 3590, 5232, 6313, 9138, 10771, 11258"
4036,4036,"72, 89, 596, 606, 683, 1020, 1062, 1068, 1086, 1098, 1474, 1490, 1771, 1860, 1883, 1939, 2170, 2363, 2371, 2442, 2472, 2479, 2498, 2503, 2561, 2599, 2811, 3140, 3455, 3493, 3494, 3590, 3957, 4066, 4299, 4324, 4325, 4774, 4980, 5809, 6780, 6794, 6803, 8131, 8518, 8708, 8795, 9320, 9618, 9621, 9622, 9623, 9624, 9630, 9898, 10579, 10741, 10900, 10901, 10944"
4037,4037,"378, 3947, 4039, 4066, 10901"
4038,4038,"1158, 1969, 2052, 3910, 3957, 4057, 10311, 10717"
4039,4039,4027
4040,4040,"10, 4066"
4041,4041,"2066, 2599, 2979, 3947, 3957, 4080, 5100, 7894, 9558, 10741"
4042,4042,"1097, 1490, 2446, 2447, 4725, 5886, 8783, 9221, 10377, 10654"
4043,4043,"1097, 1490, 2446, 2447, 4725, 5886, 8783, 9221, 10377, 10654"
4044,4044,"65, 72, 380, 723, 1086, 1704, 1737, 1782, 2066, 2237, 2238, 2347, 2452, 2472, 2503, 2692, 2752, 3003, 3004, 3007, 3046, 3140, 3867, 4061, 4826, 4980, 5828, 5861, 6484, 6615, 7843, 7858, 7918, 8091, 8154, 8501, 8565, 8795, 9073, 9343, 9369, 9488, 9489, 9610, 9837, 10272, 10292, 10426, 10654, 10871, 10907, 10944, 11058, 11455"
4045,4045,"65, 1145, 1412, 1505, 2236, 2429, 2452, 4631, 5459, 5828, 6472, 6780, 7163, 7164, 7508, 7903, 8030, 8565, 8681, 8777, 9614, 10483"
4046,4046,"5641, 8609, 8744, 9563"
4047,4047,"3978, 7772, 8559, 8560, 8777"
4048,4048,10246
4049,4049,"1771, 1962, 1969, 2342, 3957, 4021, 4057, 9724"
4050,4050,"863, 885, 8739, 10201"
4051,4051,"72, 807, 1104, 1105, 1195, 3140, 4039, 6794, 7291, 7913, 8772, 9204, 10337"
4052,4052,"3910, 3957, 4039, 4065, 4066, 9630, 9722, 10717"
4053,4053,"65, 4040, 4631, 5030, 8565, 9073, 10690, 11271"
4054,4054,"881, 886, 889, 890, 8127, 8128"
4055,4055,"2032, 2373, 8698"
4056,4056,"50, 82, 90, 4046, 4434, 9505, 10009"
4057,4057,"31, 71, 289, 596, 784, 933, 1086, 1434, 1474, 1490, 1533, 1573, 1625, 2042, 2054, 2170, 2349, 2452, 2472, 2503, 2806, 3758, 3759, 3801, 4080, 4980, 5419, 6398, 6484, 6934, 7577, 7843, 7918, 8391, 8503, 8565, 9209, 9266, 9388, 9482, 9558, 9618, 9630, 9758, 9875, 9909, 10579, 10901, 10944, 11125"
4058,4058,"273, 330, 383, 1969, 2013, 2041, 2162, 2294, 3139, 3910, 4039, 4057, 4842, 5100, 5380, 5768, 6382, 6499, 6734, 6763, 7029, 7319, 7951, 8571, 8740, 8741, 8952, 9379, 9380, 9396, 10316, 10365, 10729, 10890, 10913, 11258, 11426, 11439"
4059,4059,"1068, 3957, 4066"
4060,4060,"606, 1035, 1086, 2170, 2692, 6780, 7896, 8090, 8795, 8852, 9024, 10741"
4061,4061,"72, 1086, 1246, 1474, 1737, 2032, 2066, 2170, 2345, 2692, 4061, 4980, 6484, 8795, 10009, 10292, 10944, 11258, 11259"
4062,4062,"2195, 9853, 10331"
4063,4063,"512, 532, 575, 9281, 9379, 9380, 10646"
4064,4064,"117, 118, 119, 310, 739, 785, 1578, 1782, 2886, 3819, 4224, 4405, 4622, 4807, 5425, 5707, 5980, 6802, 8446, 8503, 9742, 10727"
4065,4065,1969
4066,4066,"1490, 2074, 2289, 7843, 8112, 8113, 9407, 9413, 9550, 10320, 10771"
4067,4067,"529, 1137, 1436, 1439, 2561, 4782, 4783, 5749, 6754, 6802, 7900, 7928, 8852, 9488, 9489, 10708"
4068,4068,"670, 4039, 4444, 8032, 8708, 8762, 8767, 9610"
4069,4069,"385, 1140, 2181, 2233, 3446, 3447, 3448, 9021"
4070,4070,"963, 6120, 9770, 11008"
4071,4071,"2284, 4402, 5865, 5866, 11302"
4072,4072,"385, 1421, 2181, 3446, 3447, 3448, 4098, 4202, 4517, 4784, 10363"
4073,4073,"2099, 4064, 7801, 9505, 10331, 10702, 11223, 11404"
4074,4074,"385, 1158, 2233, 6008, 10287"
4075,4075,"385, 5035, 5036, 7932, 10792"
4076,4076,"4902, 7115, 8150"
4077,4077,"385, 5035, 5036, 7932, 10792"
4078,4078,"4902, 7115, 8150"
4079,4079,"2181, 4079, 4086, 4098, 5147, 6002"
4080,4080,"783, 994, 1492, 1798, 4517, 5253, 5254, 5419, 8503, 9169, 9630, 9635, 9751"
4081,4081,4190
4082,4082,"1086, 2021, 2066, 2338, 6369, 9792"
4083,4083,"448, 1071, 1500, 2021, 2118, 2173, 2617, 2626, 3227, 4782, 5451, 5892, 6506, 7257, 7896, 8090, 8106, 8107, 8131, 8767, 9035, 10421, 10705"
4084,4084,"71, 385, 650, 2443, 6313, 7932, 9138, 9505"
4085,4085,"987, 2181, 2792, 2793, 2834, 4098, 4517, 5393, 6024"
4086,4086,"2181, 4098, 4517, 6313, 9500"
4087,4087,"384, 385, 1246, 1344, 1676, 2244, 4517"
4088,4088,"385, 9505"
4089,4089,"736, 3549, 7278, 7306, 8325, 9169"
4090,4090,"203, 410, 451, 485, 492, 1607, 4098, 4622, 7927, 10754"
4091,4091,8993
4092,4092,"6484, 6734, 9610"
4093,4093,"190, 5633, 9332, 10301, 11005"
4094,4094,"5247, 10011"
4095,4095,"98, 1158, 1738, 2052, 2213, 6755, 8198, 9505, 10311, 10718"
4096,4096,"98, 1158, 1738, 2052, 2213, 6755, 8198, 9505, 10311, 10718"
4097,4097,"1113, 2163, 2692, 2937, 4080, 4980, 5487, 6341, 9073, 10654, 10690, 11375"
4098,4098,"2834, 5123, 9505"
4099,4099,10444
4100,4100,"1771, 1798, 4190, 9630, 9635"
4101,4101,"385, 542, 1446, 1798, 3899, 4224, 4517, 7611, 9500"
4102,4102,"385, 4098, 9505"
4103,4103,"71, 1721, 1934, 2710, 7028, 9998, 10722"
4104,4104,5626
4105,4105,"300, 1575, 2163, 2214, 2241, 2349, 2428, 2692, 2884, 2885, 4008, 5110, 5410, 6818, 7210, 8692, 9256, 9482, 10727"
4106,4106,"385, 410, 1812, 1990, 2249, 2627, 2787, 3977, 4224, 4495, 4503, 4517, 4686, 4687, 4782, 5918, 6024, 6735, 6736, 6754, 7306, 7889, 7896, 7928, 8107, 8131, 8518, 8852, 9500, 9568, 9621, 9622, 9630, 10792, 11358, 11478"
4107,4107,"4377, 5398, 5577, 6394, 8359"
4108,4108,"385, 410, 1812, 1990, 2249, 2627, 2787, 3977, 4224, 4495, 4503, 4517, 4686, 4687, 4782, 5918, 6024, 6735, 6736, 6754, 7306, 7889, 7896, 7928, 8107, 8131, 8518, 8852, 9500, 9568, 9621, 9622, 9630, 10792, 11358, 11478"
4109,4109,"4377, 5398, 5577, 6394, 8359"
4110,4110,"256, 257, 258, 696, 1268, 1771, 2214, 2762, 6946, 7776, 7974, 10292, 10727"
4111,4111,4299
4112,4112,"596, 598, 599, 606, 644, 739, 766, 877, 878, 1086, 1098, 1428, 1474, 1580, 1738, 1934, 1939, 2118, 2163, 2170, 2195, 2249, 2848, 2966, 3493, 3494, 3583, 3590, 3977, 4080, 4098, 5393, 5487, 7306, 7750, 8503, 9396, 9500, 9568, 9650, 9909, 10717, 10944"
4113,4113,"1086, 1113, 1145, 1155, 1211, 1244, 1575, 2066, 2165, 2198, 2308, 2309, 2349, 2692, 2715, 2937, 2966, 3592, 3909, 3995, 3996, 4080, 4694, 4715, 4935, 5071, 5336, 5418, 5419, 5487, 5577, 5641, 6341, 6369, 6946, 7002, 7028, 8026, 8417, 8483, 8565, 8692, 8947, 9073, 9388, 9390, 9482, 9612, 9719, 9748, 9837, 9868, 10316, 10654, 10690"
4114,4114,7761
4115,4115,"4080, 8503"
4116,4116,"71, 385, 783, 1158, 1738, 4080, 4517, 5410, 8503, 9505, 10717"
4117,4117,"71, 385, 1086, 1098, 1130, 1279, 1432, 1446, 1575, 1737, 1738, 1771, 1794, 2214, 2571, 2792, 2793, 2834, 3446, 3447, 3448, 3583, 3590, 3899, 4080, 4098, 4224, 4315, 4338, 4402, 4495, 4517, 4644, 4980, 5253, 5254, 5393, 5487, 5649, 5918, 6313, 6754, 6788, 7306, 7776, 8503, 8518, 8852, 9482, 9488, 9489, 9500, 9505, 9558, 9568, 9630, 9657, 9875, 10363, 10575, 10680, 10717, 10771, 10944, 11478"
4118,4118,1158
4119,4119,"71, 385, 783, 1140, 1631, 1676, 1738, 2143, 2181, 2792, 2793, 2834, 3446, 3447, 3448, 3485, 4080, 4098, 4102, 4517, 5393, 6313, 7306, 8503, 8975, 9483, 9558, 9650, 10311, 10363, 10717, 11402"
4120,4120,"4147, 4150, 4399, 8325, 9483"
4121,4121,"317, 511, 720, 783, 1068, 1676, 1738, 1896, 2792, 2793, 4512, 4513, 4517, 5311, 5312, 5393, 5810, 5918, 7306, 8325, 9558, 9630, 9724, 9875, 9944"
4122,4122,"385, 1771, 2404, 3446, 3447, 3448, 3485, 3590, 3899, 4517, 5037, 5038, 5487, 7306, 8206, 8207, 9657, 10363, 10637, 10771"
4123,4123,"2181, 10286"
4124,4124,"4147, 4150, 4399, 8325, 9483"
4125,4125,"317, 511, 720, 783, 1068, 1676, 1738, 1896, 2792, 2793, 4512, 4513, 4517, 5311, 5312, 5393, 5810, 5918, 7306, 8325, 9558, 9630, 9724, 9875, 9944"
4126,4126,"385, 1771, 2404, 3446, 3447, 3448, 3485, 3590, 3899, 4517, 5037, 5038, 5487, 7306, 8206, 8207, 9657, 10363, 10637, 10771"
4127,4127,"2181, 10286"
4128,4128,"4147, 4150, 4399, 8325, 9483"
4129,4129,"317, 511, 720, 783, 1068, 1676, 1738, 1896, 2792, 2793, 4512, 4513, 4517, 5311, 5312, 5393, 5810, 5918, 7306, 8325, 9558, 9630, 9724, 9875, 9944"
4130,4130,"385, 1771, 2404, 3446, 3447, 3448, 3485, 3590, 3899, 4517, 5037, 5038, 5487, 7306, 8206, 8207, 9657, 10363, 10637, 10771"
4131,4131,"2181, 10286"
4132,4132,"4147, 4150, 4399, 8325, 9483"
4133,4133,"317, 511, 720, 783, 1068, 1676, 1738, 1896, 2792, 2793, 4512, 4513, 4517, 5311, 5312, 5393, 5810, 5918, 7306, 8325, 9558, 9630, 9724, 9875, 9944"
4134,4134,"385, 1771, 2404, 3446, 3447, 3448, 3485, 3590, 3899, 4517, 5037, 5038, 5487, 7306, 8206, 8207, 9657, 10363, 10637, 10771"
4135,4135,"2181, 10286"
4136,4136,"1077, 1344, 1401, 1595, 1596, 2792, 2793, 4224, 5037, 5038, 7306, 9657, 10605, 10792"
4137,4137,"2537, 3957, 4065, 4150, 5718, 6120, 10824"
4138,4138,9145
4139,4139,"362, 384, 495, 720, 736, 751, 783, 2325, 3819, 4147, 4150, 4159, 5037, 5038, 5393, 9483, 9751, 10605, 11290"
4140,4140,"362, 1051, 2310, 4187, 6897, 10641"
4141,4141,10627
4142,4142,"362, 1051, 2310, 4187, 6897, 10641"
4143,4143,10627
4144,4144,"4151, 4180, 9138, 11243"
4145,4145,"247, 4150, 9138"
4146,4146,"7460, 9150"
4147,4147,"71, 89, 770, 783, 1812, 2977, 7306, 8317, 8503, 9138, 10637, 10928, 11276"
4148,4148,"1098, 1432, 1771, 2404, 3583, 3590, 3592, 4224, 4402, 4468, 5380, 5393, 6649, 7306, 7928, 9114, 9500, 9630, 10654, 10680, 10771"
4149,4149,"1246, 1771, 1794, 1964, 2066, 2834, 4080, 4315, 4503, 6337, 6740, 8692, 9502, 10717"
4150,4150,"553, 785, 1155, 4807, 5543, 8852, 9500, 10421, 10477"
